,,Unnamed: 0,id,likesCount,ownerProfilePicUrl,ownerUsername,postUrl,text,timestamp,language,word count,emoji count,emoji list,emoji pattern list
2,286,20435,17946492776214179,0,https://instagram.ftpe7-1.fna.fbcdn.net/v/t51.2885-19/371742974_274471412012328_6741364957798111843_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftpe7-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=R7gtUism7uEAX-XumK1&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBWwScFhsYBCDcHYKhqvGyWJmGRLaCog_1SzaaIouKPBA&oe=6523A5A0&_nc_sid=2999b8,andrea.bcg,https://www.instagram.com/p/ClLhWZAtkxP/,Corrupción 💰💰💰💰,2022-11-21,es,2,4,"['💰', '💰', '💰', '💰']",['💰💰💰💰']
2,281,20014,18152036995283546,0,https://instagram.fmnl13-1.fna.fbcdn.net/v/t51.2885-19/325344713_3008620329283457_6483231109038438866_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fmnl13-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=EdMkBRJ6kGsAX-YUW9O&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDsiHCQTxfYt_8o0Ote6FqR6CZdhOhSpro6MB7iJP3WrA&oe=6524AAAA&_nc_sid=2999b8,valee_o1,https://www.instagram.com/p/ClMWVUyv2Kw/,Felicidades Ecuador! 🙌,2022-11-21,es,3,1,['🙌'],[]
2,452,19754,17949379199176080,0,https://instagram.fist7-2.fna.fbcdn.net/v/t51.2885-19/343119865_910076490216807_3806470254857700266_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fist7-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=rawlw9hwKKAAX-WYRmD&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCuhRFwvp3q1dqkbtuTF4tG4NamfmuhW9OT0-hdlb9qRA&oe=65233F5C&_nc_sid=2999b8,trolotrola,https://www.instagram.com/p/ClMykcErAZi/,"@alvarodnl Si no vemos el mundial, Qatar pierde plata q ganó dejando a personas morir 🙃",2022-11-21,es,16,1,['🙃'],[]
2,99,29970,17859389441806480,0,https://instagram.fpos1-2.fna.fbcdn.net/v/t51.2885-19/376832988_320316627338561_6593052855658044510_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpos1-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Wn7PWr0I81EAX8lEUbW&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBshfLD9ShY5ixj1J6SWvozmaoY9QoNuYPn1-pk3I5byQ&oe=65235932&_nc_sid=2999b8,kitas08,https://www.instagram.com/p/ClMZnx2rBfk/,Orgullosamente Ecuatorianos 😍,2022-11-21,es,3,1,['😍'],[]
3,614,34794,17958172037171582,0,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-19/338068603_196055743141618_4502162530206301875_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=J2JS64s5WEoAX8OePeb&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCauEbI9rxzWP5Vg6OYtW6Gl1dq2G68M5t4skIggzp4Dg&oe=65247C11&_nc_sid=2999b8,debbarma_steven,https://www.instagram.com/p/ClOJRHcNUv0/,I heard chicken rice for a sec 🤣,2022-11-22,en,8,1,['🤣'],[]
3,902,19596,17975839561841610,0,https://instagram.fktm8-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fktm8-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=HAahVpYjX1UAX93xW0b&edm=ALXcmt0BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfC7Il_4_pBi7kF9i5plb5j6qDrsUr2OSQP0dK1XQpI-Ng&oe=65240ACF&_nc_sid=06c8e0,shayma_azm,https://www.instagram.com/p/ClMsEygPvKX/,"Im moroccan and i know that croatia will destroy us , khouti a bach n7ayed elina l3ayn 😂😂😂😂",2022-11-22,en,18,4,"['😂', '😂', '😂', '😂']",['😂😂😂😂']
3,615,19472,17954589200090984,0,https://instagram.fapq1-1.fna.fbcdn.net/v/t51.2885-19/378835925_1026788235122790_7919472044513224834_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fapq1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=dqE4e9gqiv8AX9j_BhT&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAMKAApfCCQ0afXzAA4I9Zkg46zHgp-CtF0R2gcXPxXbQ&oe=65240142&_nc_sid=2999b8,mahansaraj83,https://www.instagram.com/p/ClObkYTNegq/,"Thank you boys, we don't support i.r team, woman life freadom💙💙💙🕊🕊🕊🕊🇮🇷",2022-11-22,en,11,7,"['💙', '💙', '💙', '🕊', '🕊', '🕊', '🕊']",['💙💙💙🕊🕊🕊🕊']
3,602,20350,17909903783656606,1,https://instagram.fman4-2.fna.fbcdn.net/v/t51.2885-19/361721042_260322600061269_4069321235895404945_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fman4-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=VJ9zigLUfqkAX_7-kWx&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDy8QBje9-rgtKATB-sk5m9pJfxa1O09IncGaw-4xoH8Q&oe=652484D7&_nc_sid=2999b8,romanowjon,https://www.instagram.com/p/ClOP4QrtS4-/,@glorinha_rnfno gay marriage is a curse and people who chose that way off life are never happy 😊,2022-11-22,en,18,1,['😊'],[]
3,489,20440,18223110667090134,0,https://instagram.ftpe7-4.fna.fbcdn.net/v/t51.2885-19/92460356_966126457116805_7644289562012811264_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.ftpe7-4.fna.fbcdn.net&_nc_cat=101&_nc_ohc=l-MFVThBdUAAX-mXX5w&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAPHAg4JU8PzOj8LwumRaOtBILSgQz2iQomc2dkKg6I6g&oe=65247127&_nc_sid=2999b8,eya.riahi1,https://www.instagram.com/p/ClLhWZAtkxP/,@ryjpopp yeah says the people who can't Offord a stay in Qatar 😂,2022-11-22,en,13,1,['😂'],[]
3,679,19521,17965132274011099,0,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/383202491_1972364169815596_7988638856813031874_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Zvk7D4ucmDcAX81KoVW&edm=AE-LrgUBAAAA&ccb=7-5&oh=00_AfBM323BHsYpifD9Hh499ggQZORUPaAs9xevYOED0r9d9w&oe=65241D05&_nc_sid=8353fa,gavindw79,https://www.instagram.com/p/ClMaTfNvXXu/,@glg_sky yeah I’m sure Qatar being ranked financially behind Greece means they’re thriving 🙄,2022-11-22,en,14,1,['🙄'],[]
3,692,37814,18000521185541922,0,https://instagram.fsyq8-1.fna.fbcdn.net/v/t51.2885-19/300858221_420322680078241_7924350054092308387_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsyq8-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=3DWctxZgJm4AX9cDmBA&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAehPvcL7PtFokPhbScUGtwcgLKXPAdZc0XTUE2Slf6UQ&oe=6523F013&_nc_sid=2999b8,staringspells_,https://www.instagram.com/p/ClLHBhytra0/,"@fer_nan_do1986 duuuude i was just thinking “Wait a min .. Colombia is not in the world cup, wth” 😂",2022-11-22,en,19,1,['😂'],[]
3,1128,31629,18042609061377415,0,https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-19/92547505_221612945576738_3799469275681390592_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=Y419q1DoweQAX8N7rex&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCis7LNAx19ZjTDR_Eav0L_LcUEQ1b3dSpR0W7A0GRZbA&oe=6524B56D&_nc_sid=2999b8,rick_hernandez.s,https://www.instagram.com/p/ClPWneuuRvA/,Only for a freaking goal? 😂,2022-11-22,en,6,1,['😂'],[]
3,1047,40411,17976535489869972,1,https://instagram.fpet5-1.fna.fbcdn.net/v/t51.2885-19/375411216_689856879670757_5561015327713141419_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpet5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Rov_ngE8bZEAX9MYRuN&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCAioQFAGQDdkk7MwSmhEs66lw3M9cwIn2hWgf2Yb76zQ&oe=65236434&_nc_sid=2999b8,peruvian_girl2023,https://www.instagram.com/p/ClQ3h7_jexv/,I HOPE NETHERLANDS WINS THE CUP 😍🔥❤️,2022-11-22,en,7,3,"['😍', '🔥', '❤']",['😍🔥❤']
3,1007,34243,18257715112114160,1,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=HAahVpYjX1UAX8eJtPL&edm=AAAAAAABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfCWewIjpgc-ja4hyaturWvDoiE9wYX3ZOWSJ2Ajf3kQdg&oe=65240ACF&_nc_sid=000000,juuniioorr31,https://www.instagram.com/p/ClQfOHJIanV/,@gonefunkin 👏👏👏👏I respect that,2022-11-22,en,4,4,"['👏', '👏', '👏', '👏']",['👏👏👏👏']
3,583,29415,17933807765414979,0,https://instagram.fman2-1.fna.fbcdn.net/v/t51.2885-19/378044649_871937814301297_7651875600515682571_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fman2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=YI8Fnzjvq88AX9B-OcC&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAcT-rLnniJQqF4asUcreJxd1eV-LF8QR7joBGYWv4etQ&oe=6524928F&_nc_sid=2999b8,uzaini_zai,https://www.instagram.com/p/ClO491qLhwm/,Waiting next game..steady team⚽💥🏃,2022-11-22,en,4,3,"['⚽', '💥', '🏃']",['⚽💥🏃']
3,787,19945,17959996013001549,2,https://scontent-jnb1-1.cdninstagram.com/v/t51.2885-19/312797252_848202429536802_2528904354064854228_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-jnb1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=mB6F6H2ScogAX-N28KR&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDy-P72o1EQqA2XIADFQUbDg1U0sqJLy3TENTxkGWNjFg&oe=65230907&_nc_sid=2999b8,al___bass,https://www.instagram.com/p/ClPQk7rBKq4/,We are Muslims Thank you Qatar 🇶🇦 we love you 🥰,2022-11-22,en,11,1,['🥰'],[]
3,1016,40410,17937043373354800,0,https://instagram.fpet5-1.fna.fbcdn.net/v/t51.2885-19/358353334_3662614004016543_1011139891858538535_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fpet5-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=RizrPRI8e5QAX9yNw4o&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAyU8p1rFdofeOzfd4bRhciHm4V5zzG93Le3f1Iwv5T7w&oe=6523576C&_nc_sid=2999b8,dekuuuuuu03,https://www.instagram.com/p/ClQ3h7_jexv/,mendy will get us out in the group stage😢😢,2022-11-22,en,9,2,"['😢', '😢']",['😢😢']
3,845,19336,17982545839639905,0,https://instagram.fstv5-1.fna.fbcdn.net/v/t51.2885-19/315440125_192018299987004_8213104702616973448_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fstv5-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=hZ8K53orpGEAX8CPwpQ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCzjiKVxtxj0wIm7k2MDdtY5DoSPlCKsHR3tUtu-wZh8g&oe=65241B48&_nc_sid=2999b8,jamie.lansing,https://www.instagram.com/p/ClOvKIIoMSk/,It’s wrong to decide to not let someone wear one love. To give an yellow card if you do. Human rights are more important! #onelove 🏳️‍🌈,2022-11-22,en,26,2,"['🏳', '🌈']",[]
3,921,37823,17912077991581541,0,https://instagram.fsyq8-1.fna.fbcdn.net/v/t51.2885-19/380417132_694848989357535_1813459851905215390_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsyq8-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=OGEK4u6qkyQAX83aXcQ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCCPEwp2iELM0rMZzGxljcEbrBrY8WJmjO9RdcINpPeXg&oe=65235DA6&_nc_sid=2999b8,pedrodotmc,https://www.instagram.com/p/ClLHBhytra0/,Gran Colombia's flag 😂,2022-11-22,en,4,1,['😂'],[]
3,675,30154,18163569886261009,0,https://instagram.fccu10-1.fna.fbcdn.net/v/t51.2885-19/304746779_5607354229324285_6580348420874315198_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fccu10-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=g5c_3e6793UAX9eMbcV&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAbnI54MoGsozHspnwaZcMILffvoKpAkkvVuNxTIxirTw&oe=6523CBC3&_nc_sid=2999b8,m.josebh,https://www.instagram.com/p/ClNyt0BLI0Q/,"1️⃣5️⃣ @mahdi.alumma
Also, Houthi leaders know good and well that they did not kill Leader Ali Abdullah Saleh but they know nothing about him. Anyway, what will Ali Abdullah Saleh do for me other than a speech he will deliver to the Yemeni people (for a great wisdom from Allaah) according to the news from the Lord of the worlds? So I did not do this out of my own accord for Allaah has also made the aliveness of Ali Abdullah Saleh a sign for the worlds. And it is not because Allaah is going to resurrect him after his death but because I know from Allaah that he is alive and well according to the news from the Lord of the worlds. 
The Reason Why the Voice and Image of Mohammed bin Salman were Missing from the World Leaders Climate Change Conference in Sharm el-Sheikh
Imam Mahdi Nasser Mohammed al-Yamani
14— Rabi' Thani — 1444 AH
08— November — 2022 AD
⭐For more videos search YouTube for: The English channel of Al-Mahdi Nasser Mohammed.",2022-11-22,en,175,1,['⭐'],[]
3,1062,19074,18070316602328085,0,https://scontent-ams2-1.cdninstagram.com/v/t51.2885-19/171120983_997428901031010_3444535625964726416_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ams2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=tEOp_3laHDUAX_IzJbi&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAh_ZKo3-d4G-vCqImHSO8daei_zc_Y7APXkAMpm_UK3g&oe=6523F9AC&_nc_sid=2999b8,eduroma03,https://www.instagram.com/p/ClOns-NrHmu/,"@abdo.__az that’s why you live in Germany, Right? 😏",2022-11-22,en,9,1,['😏'],[]
3,1148,18800,17968241917864958,1,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/355559932_1383860265798801_4014787766366615898_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=xFa5tcsO1aYAX-V1S7a&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBieV1Qlym6mOaWtAhCDfXpUubJ8BNLsIUPkOl-OdaQ7w&oe=6524B9C3&_nc_sid=2999b8,rahimwalker10,https://www.instagram.com/p/ClQeBtlr6Ws/,@gangadhar.tm1 asked yourself what are you doing on this page😂😂😂😂😂😂🤣,2022-11-22,en,10,7,"['😂', '😂', '😂', '😂', '😂', '😂', '🤣']",['😂😂😂😂😂😂🤣']
3,742,38785,17897785274642137,0,https://instagram.fbud11-1.fna.fbcdn.net/v/t51.2885-19/134716674_919289571939772_705165279422156216_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbud11-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=sI3pAYrBpw0AX9Vwhk1&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC_rHCDAZg4Qs3MOdTeTj9q7ELZKQZxiItEgsSpZlbuFg&oe=6522D3CA&_nc_sid=2999b8,yahiajml,https://www.instagram.com/p/ClLN6tStMG-/,"@_the_dreamer_me_ so you get my point 🤣🤣 its same issue so please no need to speak too much , if you want to drink al cohol go to cities which allow this , same about the cow meals issue in india 😉😉",2022-11-22,en,42,4,"['🤣', '🤣', '😉', '😉']","['🤣🤣', '😉😉']"
3,559,38776,17964308201024650,0,https://instagram.fbud11-1.fna.fbcdn.net/v/t51.2885-19/87592501_1089369168080202_8360010265202262016_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fbud11-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=glVnUokdUuYAX-gUEK3&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfADpWZwNdhrkucjoicHQ8PT4S6_YeIuSV3Vvvjk8aIvZQ&oe=652433C7&_nc_sid=2999b8,itsflobro,https://www.instagram.com/p/ClLN6tStMG-/,Well this aged fairly terribly 😂😂,2022-11-22,en,6,2,"['😂', '😂']",['😂😂']
4,1146,40647,17984468914616156,0,https://instagram.fjed2-1.fna.fbcdn.net/v/t51.2885-19/381817815_258064379969941_8173148214943715997_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fjed2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=-lC45Dh99ycAX-m-6rk&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBnalvLKSDQWXStHqemqINEBSBlRqQE1tcn4VCPaeL0ow&oe=6524C001&_nc_sid=2999b8,yadirasloor,https://www.instagram.com/p/ClMUO2ILcrL/,❤️vamos Ecuadoooooor,2022-11-22,es,2,1,['❤'],[]
4,1142,19760,17970608311839830,0,https://instagram.fist7-2.fna.fbcdn.net/v/t51.2885-19/381817815_258064379969941_8173148214943715997_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fist7-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=-lC45Dh99ycAX_IbfOp&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBMIuOz4jYHUhfwXtEslnwa4RO4hzIAVVBcM0qOnAkgfA&oe=6524C001&_nc_sid=2999b8,yadirasloor,https://www.instagram.com/p/ClMykcErAZi/,❤️vamos Ecuador,2022-11-22,es,2,1,['❤'],[]
4,771,19525,17959808522140722,0,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/315609195_1183831845824427_8260023014731948906_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=MZYuOMozrnAAX8LXc4D&edm=AE-LrgUBAAAA&ccb=7-5&oh=00_AfDN-mL4qhJtyepA0nnb9bLjaEFwBr77zbElnfr7KRxmuQ&oe=6523C3C1&_nc_sid=8353fa,roman_ook2012,https://www.instagram.com/p/ClMaTfNvXXu/,Ecuador la sorpresa del mundial👏🇪🇨,2022-11-22,es,5,1,['👏'],[]
4,745,19452,17854321106833659,0,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-19/120195603_608313956515906_2336257255339977784_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=4van5RnTR9QAX8_0DfX&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCthRwKFTaYJtsED232m5bzCGnFV7zltFM3XeHeIpbwsA&oe=6524A774&_nc_sid=2999b8,devil_darkknight,https://www.instagram.com/p/ClOsoUvjtX0/,Pablo Escobar 😂,2022-11-22,es,3,1,['😂'],[]
4,485,30057,17993567038594675,0,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/327004597_5066644086772060_4553043165113822581_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=CwrLdl_RlT8AX_jalsz&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDVAjEOnNBGPMgwlULBmym91V0bqYHyTbsd0_SUC6qeBg&oe=65245CD9&_nc_sid=2999b8,knava10,https://www.instagram.com/p/ClKW96gNV0s/,Con todo maes 🔥🇨🇷,2022-11-22,es,4,1,['🔥'],[]
4,611,19293,17954418908220173,0,https://instagram.fbcn14-1.fna.fbcdn.net/v/t51.2885-19/11417435_1606072176320370_1378204434_a.jpg?_nc_ht=instagram.fbcn14-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=tuZlx44mxmMAX9-sn5Y&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDcRjpQKW57_WHV5hX8M1xYQCbgHgoQhCg4Scnwt7sq-g&oe=6524A04A&_nc_sid=2999b8,edwinvega_,https://www.instagram.com/p/ClOKhQAJmLw/,"I need an ice Pepsi Blue 😋😋😋😋😋 joder, será que este año no la  lanzarán??? 🤔🤔🤔",2022-11-22,es,16,8,"['😋', '😋', '😋', '😋', '😋', '🤔', '🤔', '🤔']","['😋😋😋😋😋', '🤔🤔🤔']"
4,683,19249,18186564550242158,0,https://instagram.fhph1-3.fna.fbcdn.net/v/t51.2885-19/386169782_2006111183094290_6669615045031948736_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fhph1-3.fna.fbcdn.net&_nc_cat=102&_nc_ohc=nf8Mr0OaYHoAX9ZQiKY&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDOJRkC4OvKg-ttnpO1DjVoDwlnkW65DDGBeDFEPMwQqw&oe=6524AFDB&_nc_sid=2999b8,morgan_oakley26,https://www.instagram.com/p/ClPNfFCPuhb/,@jctorr130 1-1🤫🤫🤫🤫,2022-11-22,es,2,4,"['🤫', '🤫', '🤫', '🤫']",['🤫🤫🤫🤫']
4,1079,34478,17980001962681413,0,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-19/353947388_810500756946495_6136576718894258200_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=k-i3aj22vCQAX8xMPo3&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBL0WKMi89eWKmriMtsapp2eMPLVrqOeFjZSF3BTly6Rw&oe=65236928&_nc_sid=2999b8,allison.gutama,https://www.instagram.com/p/ClMJMELrAlA/,Go Ecuador 🇪🇨❤️,2022-11-22,es,3,1,['❤'],[]
4,1171,37328,18331337854000253,1,https://instagram.fkul8-3.fna.fbcdn.net/v/t51.2885-19/366209368_308338454918128_5040423178977955535_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fkul8-3.fna.fbcdn.net&_nc_cat=104&_nc_ohc=viMDFDTKf-EAX8Tw8OJ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBWhVGARwdgDRK_XYrX1PUkqGj66kvtP5dReRIn10JiJg&oe=6523E422&_nc_sid=2999b8,_lfranca14,https://www.instagram.com/p/ClMfQfpLjdg/,@elison.ramos @lucas_49 @lourenco324 @miguellopesbelo_ @alison7_62 Caffu trocou de profissão 🔥 ele n paraa,2022-11-22,es,13,1,['🔥'],[]
4,716,29796,18044465782360934,0,https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-19/371406902_332929435848781_6247557162623102802_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=HJgDfTwbWPcAX_WiAaz&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAAJ1z9Qzhqhqctvliap4YwGQEEwhGg6BRgRimHJm2OlA&oe=6523FA6C&_nc_sid=2999b8,christianch9_,https://www.instagram.com/p/ClMSmQIr8E4/,Como molan mis negritos 😢,2022-11-22,es,5,1,['😢'],[]
4,673,37811,17952540992501036,0,https://instagram.fsyq8-1.fna.fbcdn.net/v/t51.2885-19/365471213_1006186477236111_2326115045190150551_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsyq8-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=7AEDtzhNo4AAX-rQzFf&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDbM3bOxBfAj4-ewHCnA8EDRVvYwe_B9NwoFqCb6Pu84A&oe=6523E17F&_nc_sid=2999b8,lilidelegg,https://www.instagram.com/p/ClLHBhytra0/,"Cambien la bandera, somos Ecuador 🇪🇨☝🏻",2022-11-22,es,6,2,"['☝', '🏻']",['☝🏻']
4,1144,37327,17982504475695473,0,https://instagram.fkul8-1.fna.fbcdn.net/v/t51.2885-19/381817815_258064379969941_8173148214943715997_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fkul8-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=-lC45Dh99ycAX-soZ_6&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAHpI-MEvdWpfORQL0innYYo7tAvGv43bHoMDCtimZpIg&oe=6524C001&_nc_sid=2999b8,yadirasloor,https://www.instagram.com/p/ClMfQfpLjdg/,Vamos Ecuador❤️,2022-11-22,es,2,1,['❤'],[]
4,590,19518,17949493931175786,0,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/374208023_1756815191405352_9202231538246922073_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=ND7wAPe4wscAX-xNnre&edm=AE-LrgUBAAAA&ccb=7-5&oh=00_AfACcsFIsulXcqmkD9-yK_eScSqKRMC1FPzFPTZmxqu3QA&oe=65231C14&_nc_sid=8353fa,salvador_.arreola,https://www.instagram.com/p/ClMaTfNvXXu/,Felicidades a Ecuador por ganarle a los esclavistas 👏🏼👏🏼,2022-11-22,es,9,4,"['👏', '🏼', '👏', '🏼']",['👏🏼👏🏼']
4,483,20344,18116924743294799,1,https://instagram.fman4-2.fna.fbcdn.net/v/t51.2885-19/345102669_772612427550034_2206758760444746376_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fman4-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=FhniQorsDwIAX9Dlj8K&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCzofpq7RZR0iO1mrWvMDVvPKO37oJY1ZAcqvf2YGZUng&oe=65231D31&_nc_sid=2999b8,juang.abriel24,https://www.instagram.com/p/ClOP4QrtS4-/,Nuestro último partido en un mundial 🇨🇴😢,2022-11-22,es,7,1,['😢'],[]
4,819,40300,17964989432015705,0,https://instagram.fknu1-1.fna.fbcdn.net/v/t51.2885-19/332230388_224713526619268_25788576412880367_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fknu1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=1oIC8rpcS_MAX_6N5hA&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDRdda_v8cCesti45J2NikAbIrhLxbThLG8adwL7wiFhg&oe=652371A9&_nc_sid=2999b8,kjmc90,https://www.instagram.com/p/ClL3VrXpxTk/,Lo más bello que tiene España ❤️❤️❤️,2022-11-22,es,7,3,"['❤', '❤', '❤']",[]
4,807,34476,17959806887007929,0,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-19/341749820_914605346413564_6191574606739939781_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=TW-11k6UcaoAX-XJTUF&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC6unXv7t2qsQ_E80oYSH7LpNWXLUPbY59F8Fd9nPvFRg&oe=65243826&_nc_sid=2999b8,wenndespinoza,https://www.instagram.com/p/ClMJMELrAlA/,👏👏🙌🙌Ecuador,2022-11-22,es,1,4,"['👏', '👏', '🙌', '🙌']",['👏👏🙌🙌']
